Time ,Sensor 1 ,Sensor 2 , Gear , Sensor 3 , AVERAGE S1 , AVERAGE S2  , AVERAGE S3
"15:39:05, 775.76, 775.43, 10.1, 779.30, 770.43, 769.96, 771.06"
"15:39:05, 777.04, 777.04, 10.1, 775.43, 770.59, 770.28, 771.63"
"15:39:05, 776.72, 776.08, 10.1, 776.72, 771.13, 770.75, 771.54"
"15:39:05, 775.11, 766.24, 10.1, 764.37, 771.20, 769.77, 770.11"
"15:39:05, 765.31, 769.39, 10.1, 770.02, 770.44, 769.52, 769.92"
"15:39:05, 768.44, 771.29, 10.1, 766.56, 770.15, 769.61, 769.38"
"15:39:05, 770.65, 765.93, 10.1, 771.29, 770.34, 770.23, 770.72"
"15:39:05, 770.34, 770.34, 10.1, 774.47, 771.41, 770.74, 771.79"
"15:39:05, 770.65, 771.92, 10.1, 770.02, 771.88, 771.05, 772.23"
"15:39:05, 770.97, 770.02, 10.1, 770.34, 772.10, 771.37, 771.85"
"15:39:05, 771.92, 764.06, 10.1, 760.34, 771.72, 770.23, 769.96"
"15:39:05, 764.68, 769.70, 10.1, 769.07, 770.48, 769.50, 769.32"
"15:39:05, 770.02, 774.47, 10.1, 770.97, 769.81, 769.34, 768.75"
"15:39:05, 776.08, 770.97, 10.1, 776.72, 769.91, 769.81, 769.98"
"15:39:05, 776.40, 776.08, 10.1, 780.27, 771.02, 770.48, 771.01"
"15:39:05, 775.76, 777.04, 10.1, 774.79, 771.75, 771.05, 771.83"
"15:39:05, 772.88, 773.83, 10.1, 773.83, 771.97, 771.84, 772.08"
"15:39:05, 769.70, 761.27, 10.1, 759.11, 771.91, 770.94, 770.55"
"15:39:05, 762.20, 766.24, 10.1, 766.24, 771.06, 770.37, 770.17"
"15:39:05, 764.99, 768.13, 10.1, 764.06, 770.46, 770.18, 769.54"
"15:39:05, 769.07, 764.99, 10.1, 772.24, 770.18, 770.27, 770.73"
"15:39:05, 766.56, 772.56, 10.1, 776.72, 770.37, 770.56, 771.50"
"15:39:05, 774.47, 774.15, 10.1, 772.88, 770.81, 770.53, 771.69"
"15:39:05, 776.72, 774.79, 10.1, 776.08, 770.87, 770.91, 771.62"
"15:39:05, 774.47, 775.76, 10.1, 763.75, 770.68, 770.88, 769.97"
"15:39:05, 767.50, 772.24, 10.1, 770.97, 769.86, 770.40, 769.59"
"15:39:05, 771.92, 774.15, 10.1, 774.79, 769.76, 770.43, 769.68"
"15:39:05, 772.88, 768.13, 10.1, 774.15, 770.08, 771.11, 771.19"
"15:39:05, 767.81, 772.24, 10.1, 775.11, 770.64, 771.71, 772.08"
"15:39:05, 770.34, 772.24, 10.1, 769.70, 771.17, 772.13, 772.64"
"15:39:05, 769.70, 768.76, 10.1, 769.70, 771.24, 772.50, 772.39"
"15:39:05, 768.76, 769.39, 10.1, 757.88, 771.46, 772.19, 770.50"
"15:39:05, 762.51, 768.13, 10.1, 765.93, 770.26, 771.58, 769.81"
"15:39:05, 769.39, 773.20, 10.1, 771.60, 769.53, 771.42, 769.36"
"15:39:05, 774.47, 770.65, 10.1, 768.76, 769.53, 770.91, 769.86"
"15:39:05, 771.29, 777.04, 10.1, 780.27, 769.91, 771.39, 770.79"
"15:39:05, 776.40, 777.36, 10.1, 775.11, 770.35, 771.71, 770.82"
"15:39:05, 775.76, 775.76, 10.1, 776.08, 770.64, 772.48, 771.02"
"15:39:05, 772.24, 774.15, 10.1, 761.89, 771.08, 772.67, 769.69"
"15:39:05, 762.51, 767.50, 10.1, 766.87, 770.30, 772.19, 769.41"
"15:39:05, 767.18, 769.70, 10.1, 769.70, 770.05, 772.29, 769.41"
"15:39:05, 769.70, 765.31, 10.1, 764.68, 770.14, 771.88, 770.09"
"15:39:05, 764.99, 770.34, 10.1, 771.92, 770.39, 772.10, 770.69"
"15:39:05, 771.29, 772.88, 10.1, 770.97, 770.58, 772.07, 770.63"
"15:39:05, 773.20, 771.60, 10.1, 772.88, 770.46, 772.16, 771.04"
"15:39:05, 773.83, 773.20, 10.1, 762.51, 770.71, 771.78, 769.26"
"15:39:05, 766.24, 771.29, 10.1, 770.65, 769.69, 771.17, 768.81"
"15:39:05, 771.29, 774.79, 10.1, 773.51, 769.25, 771.08, 768.56"
"15:39:05, 776.08, 771.92, 10.1, 771.92, 769.63, 770.85, 769.56"
"15:39:05, 770.97, 774.79, 10.1, 778.01, 770.48, 771.58, 770.68"
"15:39:05, 773.51, 774.15, 10.1, 771.60, 771.11, 772.03, 770.87"
"15:39:05, 772.24, 771.29, 10.1, 771.29, 771.36, 772.63, 771.53"
"15:39:05, 767.50, 768.76, 10.1, 756.66, 771.62, 772.47, 770.00"
"15:39:05, 760.65, 759.42, 10.1, 764.68, 770.55, 771.12, 769.37"
"15:39:05, 766.24, 770.34, 10.1, 768.44, 769.86, 770.99, 768.93"
"15:39:05, 771.92, 768.44, 10.1, 766.24, 769.66, 770.52, 769.30"
"15:39:05, 770.65, 775.43, 10.1, 776.08, 770.11, 770.93, 769.84"
"15:39:05, 775.76, 777.36, 10.1, 775.43, 770.55, 771.19, 770.04"
"15:39:06, 776.72, 775.76, 10.1, 776.72, 770.62, 771.57, 770.52"
"15:39:06, 774.15, 774.79, 10.1, 763.13, 770.94, 771.57, 769.03"
"15:39:06, 764.68, 765.31, 10.1, 769.39, 770.05, 770.69, 768.81"
"15:39:06, 768.76, 769.07, 10.1, 771.60, 769.70, 770.47, 768.84"
"15:39:06, 770.65, 766.24, 10.1, 766.24, 770.02, 770.22, 769.80"
"15:39:06, 766.24, 770.97, 10.1, 772.56, 770.58, 771.37, 770.58"
"15:39:06, 770.97, 771.92, 10.1, 774.79, 771.05, 771.53, 771.22"
"15:39:06, 770.34, 769.70, 10.1, 770.65, 770.89, 771.66, 771.66"
"15:39:06, 770.97, 770.34, 10.1, 760.03, 770.92, 771.15, 770.06"
"15:39:06, 764.06, 763.75, 10.1, 768.13, 769.75, 769.79, 769.32"
"15:39:06, 770.97, 769.07, 10.1, 772.56, 769.18, 769.12, 768.91"
"15:39:06, 775.11, 771.29, 10.1, 770.97, 769.28, 768.77, 769.69"
"15:39:06, 771.92, 777.36, 10.1, 777.36, 770.00, 769.97, 770.49"
"15:39:06, 776.72, 777.36, 10.1, 781.25, 770.80, 770.80, 771.46"
"15:39:06, 774.79, 773.51, 10.1, 773.20, 771.21, 771.53, 772.15"
"15:39:06, 769.07, 770.97, 10.1, 758.80, 771.49, 771.53, 770.77"
"15:39:06, 760.34, 760.65, 10.1, 764.37, 770.43, 770.40, 769.73"
"15:39:06, 764.68, 764.06, 10.1, 767.50, 769.86, 769.84, 769.42"
"15:39:06, 769.39, 768.44, 10.1, 764.06, 769.71, 769.65, 769.82"
"15:39:06, 766.87, 772.88, 10.1, 772.24, 769.99, 770.56, 770.23"
"15:39:06, 774.47, 776.08, 10.1, 777.69, 770.34, 771.26, 770.74"
"15:39:06, 775.43, 775.11, 10.1, 774.15, 770.37, 771.64, 771.06"
"15:39:06, 776.40, 775.11, 10.1, 763.75, 770.82, 771.42, 769.70"
"15:39:06, 766.24, 765.93, 10.1, 770.97, 769.77, 770.27, 768.67"
"15:39:06, 770.34, 771.29, 10.1, 772.88, 769.32, 770.05, 768.64"
"15:39:06, 772.88, 773.20, 10.1, 768.13, 769.70, 770.27, 769.57"
"15:39:06, 767.81, 772.24, 10.1, 774.79, 770.45, 771.43, 770.62"
"15:39:06, 771.29, 772.24, 10.1, 775.11, 771.11, 772.25, 771.38"
"15:39:06, 771.29, 770.65, 10.1, 769.70, 771.30, 772.47, 771.94"
"15:39:06, 770.65, 769.39, 10.1, 771.60, 771.68, 772.12, 771.88"
"15:39:06, 768.13, 759.72, 10.1, 766.24, 771.05, 770.49, 770.73"
"15:39:06, 768.44, 768.44, 10.1, 771.29, 770.35, 769.82, 770.45"
"15:39:06, 773.51, 771.92, 10.1, 767.81, 770.06, 769.50, 770.85"
"15:39:06, 771.92, 770.02, 10.1, 777.69, 770.63, 769.91, 771.53"
"15:39:06, 776.40, 777.36, 10.1, 780.60, 771.23, 770.52, 772.30"
"15:39:06, 776.72, 776.40, 10.1, 775.43, 771.62, 770.84, 773.03"
"15:39:06, 776.08, 774.79, 10.1, 776.40, 772.44, 771.09, 773.19"
"15:39:06, 772.24, 762.51, 10.1, 766.56, 772.54, 770.12, 772.33"
"15:39:06, 762.20, 765.93, 10.1, 768.44, 771.63, 769.65, 772.21"
"15:39:06, 768.76, 769.07, 10.1, 764.37, 771.44, 769.62, 771.48"
"15:39:06, 764.68, 763.13, 10.1, 770.65, 771.09, 769.96, 771.92"
"15:39:06, 771.29, 770.65, 10.1, 774.47, 771.38, 770.18, 772.24"
"15:39:06, 773.20, 772.88, 10.1, 771.60, 771.35, 770.27, 772.62"
"15:39:06, 774.15, 774.15, 10.1, 774.15, 771.57, 770.69, 772.27"
"15:39:06, 774.15, 766.56, 10.1, 770.97, 771.35, 769.61, 771.31"
"15:39:06, 766.87, 770.97, 10.1, 773.51, 770.36, 769.06, 771.11"
"15:39:06, 774.79, 774.79, 10.1, 770.34, 770.23, 769.06, 770.51"
"15:39:06, 769.70, 770.65, 10.1, 776.08, 769.98, 769.88, 771.46"
"15:39:06, 773.20, 774.15, 10.1, 777.04, 771.08, 770.70, 772.32"
"15:39:06, 772.24, 770.97, 10.1, 771.60, 771.43, 770.89, 773.04"
"15:39:06, 770.34, 769.70, 10.1, 770.97, 771.99, 771.55, 773.07"
"15:39:06, 768.13, 760.34, 10.1, 757.88, 771.68, 770.52, 771.42"
"15:39:06, 761.58, 765.93, 10.1, 768.44, 770.52, 769.82, 771.10"
"15:39:06, 766.24, 770.34, 10.1, 766.87, 769.72, 769.44, 770.37"
"15:39:06, 769.07, 768.44, 10.1, 775.76, 769.22, 769.63, 770.85"
"15:39:06, 775.76, 774.79, 10.1, 778.33, 770.10, 770.01, 771.33"
"15:39:06, 776.72, 775.43, 10.1, 775.76, 770.30, 770.08, 771.87"
"15:39:06, 775.76, 775.43, 10.1, 776.40, 770.90, 770.55, 771.91"
"15:39:06, 774.79, 765.93, 10.1, 763.75, 771.06, 769.73, 770.58"
"15:39:06, 765.62, 769.70, 10.1, 770.02, 770.40, 769.61, 770.42"
"15:39:06, 768.44, 770.65, 10.1, 765.62, 770.21, 769.70, 769.88"
"15:39:06, 766.56, 765.62, 10.1, 772.56, 770.05, 770.23, 771.35"
"15:39:06, 769.39, 770.97, 10.1, 773.83, 770.83, 770.73, 771.89"
"15:39:06, 769.70, 770.65, 10.1, 768.76, 771.18, 770.76, 772.08"
"15:39:06, 771.92, 771.92, 10.1, 771.60, 771.47, 771.11, 771.66"
"15:39:06, 772.24, 763.44, 10.1, 760.96, 771.11, 769.98, 769.93"
"15:39:06, 764.99, 770.65, 10.1, 768.44, 769.94, 769.50, 769.19"
